MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,ZCR,Centroid,RMS,LS
0.019226745918848077,0.7545390193714056,0.75159304324479,0.34394438099179436,0.8208852056033735,0.16983790759066653,0.6644376910808935,0.3018855667816197,0.36439953836718486,0.4830312707693308,0.0912215624437431,0.6956433973548822,0.159569898550076,0.5581423206825679,0.23797169695357098,0.584510380414709,0.17970451441029275,0.19159197574638315,0.23546933953924848,0.5976069755305153,0.237699858015927,0.17629945186812454,0.007821731783603545,0.0
0.017532211253382387,0.748940724386092,0.7482370374323112,0.3459061519151031,0.8167925827488244,0.1722346483697305,0.6523098702106033,0.32048398788733057,0.3089398955778347,0.39711095601076535,0.02831366092923575,0.7192199390748358,0.20571518751609774,0.5672190908059613,0.19299580719791995,0.6526155579988534,0.20062429011192767,0.1678572602150112,0.17811439321341152,0.6455895198995559,0.24538551762454414,0.18290999409195144,0.00436540522452819,0.0
0.022226538229519324,0.7427107098150194,0.7505574281696725,0.34695583948556763,0.7977297709827303,0.16334008013914222,0.618394809541285,0.3355005705220535,0.3369668474532295,0.47569287161590873,0.06166657098064806,0.6533733673056822,0.14293379520540936,0.5651606440177188,0.24741251198183267,0.5709614776159482,0.17485018062628505,0.12649260048708186,0.22866811731739906,0.6897755516702443,0.24686709056114553,0.18607386310175303,0.003909239205075189,0.0
0.038924752957677736,0.7381831052166279,0.7343852128326314,0.3354222145567841,0.7936568664456686,0.222945890126815,0.6056466636737102,0.34466561787486816,0.32118478711471377,0.5060119729897133,0.07607611924232623,0.6579584395760126,0.19635384010268261,0.5635312167486562,0.20279704980462107,0.657753785870882,0.19296955587288275,0.22510882301483268,0.21328261647769584,0.6438432754446265,0.24581764306438642,0.19243354467134816,0.008196970138068145,0.0
0.02810344160811317,0.7470461785025351,0.7474942853707635,0.34808390447530163,0.7919781219703319,0.21188438579669217,0.6696505334942238,0.34182695670775387,0.31188886668254057,0.3979373155315131,0.04515899626341728,0.6620482089316431,0.17591221046381544,0.5863820933577027,0.1867032651547515,0.5990490192110133,0.20528777610872287,0.23426399579626844,0.23943650194098312,0.6278462440733029,0.23986048521513673,0.18121520327692292,0.011005038111957547,0.0
0.02445455935684151,0.7440483067065239,0.7480835113757788,0.3608133689083365,0.8238675633777132,0.24057611017806976,0.6557512114897432,0.3262679176291617,0.31518730292186137,0.4550228465664023,0.06327201870933911,0.6874420911412248,0.20702044089076085,0.5560931271027447,0.18928431514559216,0.6623380469857564,0.18009200744353204,0.1589687330887379,0.2322687886670643,0.6868746985580233,0.2385023766899184,0.17825467263705266,0.012657560458386195,0.0
0.025206571782344034,0.7536460623629653,0.7478715735263269,0.34625305840670806,0.8084694597998372,0.21390195351210622,0.671111262773193,0.335628227653257,0.2900099700686337,0.47366941596698725,0.08840928344167126,0.7033507534364746,0.19277559493850518,0.5040872727722556,0.189443953198746,0.6473102513494863,0.1954830454076468,0.1963266627264767,0.18782736103472297,0.6179740730786664,0.2388110377183776,0.1770275761778479,0.01133142802068062,0.0
0.016458160565664664,0.752378179856986,0.7575296205823642,0.3389818011882961,0.813860804119648,0.16123895555403314,0.6354896990047635,0.30850003939240117,0.34662142964940684,0.4709808614936449,0.05810007600299331,0.6714752591926781,0.16439997226105327,0.509813636486085,0.25242431640673646,0.6716613494426483,0.1978521301167479,0.14889373694117664,0.1785480398793883,0.6337985044268597,0.24788567195505884,0.18070391099555405,0.007188807113049448,0.0
0.027785532041567397,0.7557483724372303,0.7449444095975751,0.3268561418201567,0.8027792002812396,0.19903549103656953,0.6989735845446453,0.33793491117763824,0.30759184333305817,0.3987242459970383,0.06094455074349307,0.6868843142648445,0.1868112814488123,0.523662513600789,0.2324792729928835,0.5551080205334712,0.19151538105063884,0.18211939341446473,0.19761788558923632,0.5993137797827784,0.23726773257608472,0.17934116197780978,0.01212257189792821,0.0
0.011846997316583301,0.7593319982900824,0.7502577543883451,0.32022283382247213,0.8180324512266697,0.1500066114256707,0.6843726899990317,0.30869150205887425,0.36685244084105373,0.5125051104781976,0.04798664993591981,0.6898736564371767,0.1946633323527689,0.564744092804799,0.20008438924975464,0.5753368824356444,0.19356704856055296,0.20548456152762948,0.24832551012586387,0.6643683303493031,0.24510772269893066,0.1769856206131001,0.0035373020678027556,0.0
